customer_id,tenure_months,monthly_charges,total_charges,num_support_calls,contract_type,payment_method,internet_service,churn
CUST-683,25,40.37,1012.7111378680124,1,Month-to-month,Credit card,Fiber optic,0
CUST-684,21,29.12,622.2987105582747,2,Month-to-month,Mailed check,Fiber optic,0
CUST-685,57,35.37,2026.7909848482727,1,Month-to-month,Mailed check,DSL,0
CUST-686,36,65.37,2354.987814444025,0,One year,Mailed check,Fiber optic,0
CUST-687,10,73.04,733.7908916080479,1,Two year,Credit card,None,0
CUST-688,37,21.79,809.6353805737242,4,Month-to-month,Credit card,DSL,1
CUST-689,9,99.68,886.3412718637188,2,Two year,Bank transfer,None,0
CUST-690,24,49.42,1196.3207344176608,1,Month-to-month,Mailed check,DSL,0
CUST-691,35,111.18,3878.7214356787936,1,Month-to-month,Mailed check,None,1
CUST-692,49,116.75,5709.990013242152,3,Two year,Mailed check,None,0
CUST-693,35,38.55,1349.8002708452148,1,Month-to-month,Bank transfer,Fiber optic,0
CUST-694,48,66.21,3174.8814026585446,2,Two year,Mailed check,Fiber optic,0
CUST-695,36,20.12,732.2815739937546,3,Month-to-month,Credit card,Fiber optic,0
CUST-696,18,79.83,1441.4135267267018,0,Month-to-month,Mailed check,None,0
CUST-697,49,80.73,3957.152013870707,0,Two year,Electronic check,None,1
CUST-698,39,44.75,1733.9946600402795,0,Month-to-month,Credit card,Fiber optic,0
CUST-699,32,75.84,2427.145601048634,2,Two year,Bank transfer,Fiber optic,0
CUST-700,24,42.55,1020.6748853087857,1,Two year,Mailed check,Fiber optic,0
CUST-701,23,36.08,832.0618673690216,2,Month-to-month,Electronic check,None,0
CUST-702,32,85.15,2720.4996199457237,0,Month-to-month,Bank transfer,Fiber optic,1
CUST-703,37,52.59,1951.0581753799356,2,Month-to-month,Bank transfer,None,0
CUST-704,12,79.03,944.8943896229314,1,Month-to-month,Credit card,Fiber optic,0
CUST-705,49,63.32,3106.971134651291,0,Month-to-month,Bank transfer,DSL,0
CUST-706,55,118.44,6522.160475740858,1,Month-to-month,Bank transfer,Fiber optic,0
CUST-707,13,34.96,449.1340450134763,3,Month-to-month,Bank transfer,Fiber optic,0
CUST-708,23,66.46,1520.858415298185,2,Month-to-month,Bank transfer,DSL,0
CUST-709,25,88.05,2206.0136615646934,2,Two year,Mailed check,DSL,1
CUST-710,35,59.55,2071.0390031928555,0,One year,Mailed check,Fiber optic,0
CUST-711,41,117.47,4827.38664754892,5,One year,Mailed check,DSL,0
CUST-712,30,92.19,2765.8096261711694,1,Month-to-month,Mailed check,DSL,0
CUST-713,17,85.7,1455.7524159810164,1,One year,Electronic check,Fiber optic,1
CUST-714,49,95.71,4695.250159183513,3,Month-to-month,Mailed check,None,1
CUST-715,20,115.26,2310.039545204221,2,One year,Bank transfer,Fiber optic,0
CUST-716,48,110.78,5317.505180749789,2,Two year,Mailed check,None,0
CUST-717,25,92.43,2319.536164106019,1,Month-to-month,Mailed check,Fiber optic,0
CUST-718,22,94.92,2081.5161169464977,1,One year,Credit card,DSL,1
CUST-719,13,34.59,456.7935649329363,5,One year,Bank transfer,Fiber optic,1
CUST-720,59,30.28,1775.7337652833091,1,Two year,Mailed check,Fiber optic,0
CUST-721,19,77.09,1469.8164899106514,0,One year,Mailed check,Fiber optic,0
CUST-722,49,21.84,1066.8812670353304,1,Month-to-month,Mailed check,DSL,0
CUST-723,36,68.24,2443.5291393763077,3,Month-to-month,Electronic check,Fiber optic,0
CUST-724,12,41.03,494.9264281714437,3,Month-to-month,Mailed check,DSL,0
CUST-725,41,54.6,2238.2557350684924,2,One year,Credit card,Fiber optic,0
CUST-726,19,97.58,1838.5927449051787,1,Month-to-month,Bank transfer,DSL,1
CUST-727,12,114.12,1348.3033445744027,8,Two year,Bank transfer,Fiber optic,1
CUST-728,9,27.24,243.63736166582504,0,Month-to-month,Mailed check,Fiber optic,0
CUST-729,7,73.42,530.1222596070183,2,Month-to-month,Mailed check,DSL,1
CUST-730,28,108.25,3034.210150082059,4,Month-to-month,Mailed check,Fiber optic,0
CUST-731,14,28.25,388.81696763285555,0,One year,Bank transfer,Fiber optic,0
CUST-732,31,102.45,3186.768695156879,0,Month-to-month,Bank transfer,None,1
CUST-733,52,55.78,2909.6322361787456,1,Month-to-month,Electronic check,None,0
CUST-734,19,52.21,1004.7057907798938,0,Month-to-month,Credit card,Fiber optic,0
CUST-735,58,117.75,6836.338977643427,2,Month-to-month,Electronic check,Fiber optic,0
CUST-736,47,40.09,1893.0890232311124,0,Month-to-month,Credit card,DSL,0
CUST-737,16,89.32,1436.4310853101256,1,One year,Electronic check,DSL,0
CUST-738,53,102.14,5408.644950525836,2,Month-to-month,Bank transfer,DSL,0
CUST-739,5,24.12,104.22719260596406,1,Month-to-month,Electronic check,Fiber optic,1
CUST-740,35,87.04,3041.1886460420696,3,One year,Credit card,DSL,1
CUST-741,12,115.15,1392.8493697700137,3,Two year,Mailed check,DSL,1
CUST-742,25,32.42,806.6898916390543,2,One year,Credit card,Fiber optic,0
CUST-743,52,109.62,5698.785409488926,1,Month-to-month,Mailed check,Fiber optic,1
CUST-744,59,79.48,4677.662150668536,2,Two year,Bank transfer,Fiber optic,0
CUST-745,21,81.66,1709.3491042784076,4,Two year,Credit card,DSL,0
CUST-746,36,81.29,2926.349108332166,1,One year,Electronic check,Fiber optic,1
CUST-747,53,49.88,2648.5656217785877,2,Month-to-month,Credit card,Fiber optic,0
CUST-748,23,113.52,2606.373390328243,2,Month-to-month,Mailed check,Fiber optic,0
CUST-749,16,114.74,1830.554625743823,3,One year,Bank transfer,DSL,0
CUST-750,57,82.53,4712.631755651489,0,Month-to-month,Electronic check,Fiber optic,0
CUST-751,39,98.34,3838.5126652643826,0,Month-to-month,Credit card,None,1
CUST-752,45,81.23,3659.836724651922,3,One year,Mailed check,DSL,0
CUST-753,53,68.44,3642.6032058606834,1,One year,Electronic check,None,0
CUST-754,42,86.08,3610.3092561158965,0,Month-to-month,Bank transfer,Fiber optic,0
CUST-755,58,75.3,4366.909808295183,1,One year,Electronic check,DSL,0
CUST-756,39,79.75,3115.7615977442315,5,Month-to-month,Bank transfer,Fiber optic,0
CUST-757,14,98.38,1368.6049263834198,2,Month-to-month,Electronic check,DSL,1
CUST-758,31,68.09,2113.080497382521,1,One year,Credit card,DSL,0
CUST-759,58,24.08,1396.8619649725908,2,Month-to-month,Mailed check,Fiber optic,0
CUST-760,5,36.4,209.77299411569123,1,Month-to-month,Credit card,Fiber optic,1
CUST-761,35,63.86,2236.0986950166507,1,Two year,Credit card,None,0
CUST-762,23,92.48,2138.609397655643,2,Month-to-month,Bank transfer,Fiber optic,0
CUST-763,29,79.33,2308.8694321384687,3,Month-to-month,Bank transfer,DSL,0
CUST-764,43,85.03,3644.7243839685902,1,Two year,Bank transfer,Fiber optic,0
CUST-765,11,67.93,731.741761620393,0,One year,Credit card,Fiber optic,0
CUST-766,18,81.57,1470.7301460536628,0,One year,Electronic check,None,0
CUST-767,47,52.9,2498.8733466214694,4,Two year,Electronic check,None,1
CUST-768,12,67.02,807.1191481956317,0,Month-to-month,Credit card,None,0
CUST-769,9,94.43,850.6585180401719,1,One year,Credit card,Fiber optic,1
CUST-770,10,107.18,1068.9591334705076,3,Month-to-month,Mailed check,Fiber optic,1
CUST-771,58,63.37,3662.220387534036,2,One year,Bank transfer,DSL,0
CUST-772,44,24.37,1062.6747928241098,0,Month-to-month,Bank transfer,None,0
CUST-773,17,36.17,598.666863111603,1,One year,Credit card,DSL,0
CUST-774,38,22.09,828.3895340088675,1,Month-to-month,Credit card,DSL,0
CUST-775,7,85.33,592.0499176257065,3,Month-to-month,Electronic check,DSL,1
CUST-776,46,53.23,2456.34016021517,0,One year,Credit card,Fiber optic,0
CUST-777,13,74.25,960.799327392044,0,One year,Electronic check,Fiber optic,0
CUST-778,40,69.33,2775.756257855497,0,One year,Credit card,Fiber optic,0
CUST-779,42,28.15,1183.6522921117669,0,Month-to-month,Mailed check,None,0
CUST-780,9,60.33,547.9604883548297,1,Month-to-month,Mailed check,None,1
CUST-781,50,42.06,2092.6518506848274,0,One year,Electronic check,DSL,0
CUST-782,27,61.84,1680.2719371512355,2,One year,Bank transfer,DSL,0
CUST-783,58,40.36,2326.808230150464,2,One year,Mailed check,None,0
CUST-784,2,104.05,203.62186797613393,2,Two year,Electronic check,None,0
CUST-785,5,37.42,186.89094592223424,2,One year,Credit card,Fiber optic,0
CUST-786,29,116.08,3373.9214484814975,3,Month-to-month,Credit card,Fiber optic,0
CUST-787,37,61.59,2292.6230933555075,2,One year,Electronic check,DSL,0
CUST-788,38,104.62,3983.2403152012844,1,Two year,Bank transfer,None,1
CUST-789,19,82.88,1588.8791635745583,0,One year,Electronic check,Fiber optic,0
CUST-790,8,93.54,740.028240704927,3,One year,Electronic check,Fiber optic,1
CUST-791,48,96.77,4656.863704800712,1,One year,Mailed check,DSL,1
CUST-792,45,70.48,3181.7865672991334,1,Month-to-month,Electronic check,None,0
CUST-793,1,74.33,50.36724942974337,1,Month-to-month,Electronic check,Fiber optic,0
CUST-794,22,71.4,1568.5953575610574,2,Month-to-month,Credit card,DSL,0
CUST-795,52,78.81,4104.140374233818,0,Two year,Mailed check,Fiber optic,0
CUST-796,17,22.94,384.8258613455456,0,One year,Credit card,Fiber optic,0
CUST-797,7,59.55,405.9917482770376,3,Month-to-month,Credit card,Fiber optic,0
CUST-798,25,80.62,2036.6417521794187,2,Two year,Bank transfer,Fiber optic,0
CUST-799,45,79.77,3590.7604015097086,3,Month-to-month,Bank transfer,Fiber optic,0
CUST-800,4,99.3,398.5840543415406,1,Month-to-month,Mailed check,None,1
CUST-801,36,85.5,3064.9100588512492,2,One year,Mailed check,DSL,0
CUST-802,6,119.21,709.1363900420376,5,One year,Bank transfer,DSL,1
CUST-803,31,48.39,1491.111593706281,5,Month-to-month,Bank transfer,DSL,0
CUST-804,19,55.92,1073.269752301393,0,Month-to-month,Bank transfer,Fiber optic,0
CUST-805,44,58.38,2573.7663362092608,1,Month-to-month,Bank transfer,Fiber optic,0
CUST-806,54,66.58,3589.6143630719343,2,Month-to-month,Bank transfer,None,0
CUST-807,39,103.6,4046.005002386662,3,Month-to-month,Credit card,Fiber optic,0
CUST-808,27,43.58,1174.1247985425891,2,Month-to-month,Mailed check,Fiber optic,0
CUST-809,10,97.6,978.3449071797854,3,Month-to-month,Credit card,None,1
CUST-810,26,60.53,1576.077638871857,1,Month-to-month,Credit card,DSL,0
CUST-811,19,80.19,1527.8126721047959,1,Month-to-month,Electronic check,None,0
CUST-812,39,83.25,3249.7465192339673,1,Month-to-month,Credit card,Fiber optic,0
CUST-813,3,57.28,176.0504965116491,3,Two year,Bank transfer,Fiber optic,0
CUST-814,45,71.26,3219.258083104856,1,One year,Bank transfer,Fiber optic,0
CUST-815,13,61.3,803.3056275307353,1,Month-to-month,Electronic check,Fiber optic,0
CUST-816,50,26.91,1342.1309823727404,1,Month-to-month,Electronic check,DSL,0
CUST-817,28,63.72,1783.180472540148,0,Month-to-month,Electronic check,Fiber optic,0
CUST-818,58,29.74,1737.2217058799706,1,Month-to-month,Electronic check,Fiber optic,0
CUST-819,20,60.5,1211.124224549482,6,Month-to-month,Electronic check,None,0
CUST-820,28,79.29,2216.3798158264294,4,Month-to-month,Credit card,Fiber optic,0
CUST-821,8,77.94,617.2086165786997,3,Month-to-month,Electronic check,None,0
CUST-822,41,86.26,3539.390381081663,3,One year,Credit card,Fiber optic,1
CUST-823,39,29.53,1143.1214319745443,1,Month-to-month,Mailed check,Fiber optic,0
CUST-824,1,85.21,98.05795423834306,3,Month-to-month,Electronic check,Fiber optic,0
CUST-825,3,51.21,143.2518164624292,1,One year,Electronic check,Fiber optic,0
CUST-826,13,59.9,793.4806772551941,5,Month-to-month,Credit card,None,1
CUST-827,28,105.8,2959.5476968412754,1,Month-to-month,Mailed check,Fiber optic,1
CUST-828,57,20.9,1180.5326264637233,2,Month-to-month,Credit card,Fiber optic,0
CUST-829,49,78.84,3865.051757385654,3,Month-to-month,Credit card,DSL,0
CUST-830,25,79.87,1987.2196084178572,0,One year,Electronic check,Fiber optic,0
CUST-831,56,59.67,3341.8637176103025,2,Month-to-month,Bank transfer,DSL,0
CUST-832,33,43.7,1436.3245646840069,4,Month-to-month,Bank transfer,Fiber optic,0
CUST-833,38,43.47,1661.3107326786908,2,Month-to-month,Credit card,DSL,0
CUST-834,53,108.37,5744.977496099377,0,Month-to-month,Electronic check,DSL,1
CUST-835,6,64.2,373.3149916792547,1,Two year,Mailed check,DSL,1
CUST-836,58,53.09,3073.24963459574,1,One year,Bank transfer,DSL,0
CUST-837,44,64.88,2861.769472495931,1,Month-to-month,Mailed check,DSL,0
CUST-838,45,86.94,3925.1709210379045,3,Month-to-month,Bank transfer,None,1
CUST-839,32,34.58,1106.107251925323,1,Month-to-month,Electronic check,Fiber optic,0
CUST-840,45,64.94,2911.8560343813106,2,Two year,Credit card,Fiber optic,0
CUST-841,47,78.79,3713.670363108509,2,Month-to-month,Mailed check,Fiber optic,0
CUST-842,21,114.86,2419.0656367489337,2,Month-to-month,Mailed check,DSL,0
CUST-843,16,45.25,737.0653958430255,2,Month-to-month,Credit card,None,0
CUST-844,54,55.93,3023.122091184213,0,Month-to-month,Mailed check,DSL,0
CUST-845,21,57.94,1211.5340308420311,2,Month-to-month,Bank transfer,DSL,0
CUST-846,11,80.55,891.2188848539557,5,Month-to-month,Credit card,Fiber optic,1
CUST-847,37,55.67,2063.053292234416,0,Month-to-month,Bank transfer,DSL,0
CUST-848,36,73.35,2634.8512630815394,1,Month-to-month,Bank transfer,Fiber optic,0
CUST-849,35,98.18,3438.2863858384744,1,Month-to-month,Electronic check,Fiber optic,0
CUST-850,19,90.54,1718.3097411117797,2,Two year,Bank transfer,Fiber optic,0
CUST-851,20,64.64,1300.2353784498368,0,Month-to-month,Electronic check,Fiber optic,0
CUST-852,57,106.42,6070.860069103155,0,Month-to-month,Mailed check,DSL,0
CUST-853,18,75.81,1354.064086067188,2,One year,Mailed check,Fiber optic,0
CUST-854,47,73.99,3466.00577420639,0,Month-to-month,Electronic check,DSL,0
CUST-855,41,23.42,959.3218882642645,1,One year,Bank transfer,Fiber optic,0
CUST-856,49,118.67,5815.1581928537935,4,One year,Credit card,DSL,1
CUST-857,14,32.3,459.8097677409182,2,Month-to-month,Credit card,Fiber optic,0
CUST-858,15,43.11,651.7830391056189,2,Two year,Electronic check,Fiber optic,0
CUST-859,31,25.17,794.8568564321275,0,Month-to-month,Mailed check,Fiber optic,0
CUST-860,1,84.0,79.3280653572457,3,Month-to-month,Mailed check,None,1
CUST-861,53,42.47,2245.6671393057277,2,Month-to-month,Credit card,None,0
CUST-862,54,38.0,2042.4018599435497,1,Month-to-month,Electronic check,Fiber optic,0
CUST-863,54,28.86,1565.934071147751,2,One year,Credit card,Fiber optic,0
CUST-864,3,30.33,91.2075218401596,3,One year,Bank transfer,DSL,0
CUST-865,16,78.47,1236.9839648303835,1,One year,Bank transfer,Fiber optic,0
CUST-866,23,88.82,2044.8816537770788,0,Two year,Electronic check,DSL,0
CUST-867,57,59.74,3407.839701678171,0,One year,Electronic check,DSL,0
CUST-868,11,67.99,746.4465305725215,1,One year,Bank transfer,None,0
CUST-869,12,88.6,1066.166548529584,3,Month-to-month,Mailed check,Fiber optic,1
CUST-870,10,21.74,205.19764300774278,2,Month-to-month,Electronic check,Fiber optic,0
CUST-871,32,52.31,1690.3303183410003,1,Month-to-month,Bank transfer,DSL,0
CUST-872,16,117.31,1880.7625942607592,0,One year,Bank transfer,Fiber optic,0
CUST-873,8,78.01,606.3430111692138,0,Month-to-month,Mailed check,DSL,0
CUST-874,38,45.42,1725.901029006699,1,Month-to-month,Mailed check,DSL,0
CUST-875,12,72.17,870.1072019965211,1,Month-to-month,Mailed check,DSL,0
CUST-876,24,54.27,1291.3506792507696,5,Month-to-month,Mailed check,Fiber optic,1
CUST-877,28,73.22,2055.4963027901345,4,Month-to-month,Credit card,Fiber optic,1
CUST-878,53,32.57,1743.0192562300867,2,Month-to-month,Mailed check,DSL,0
CUST-879,8,33.27,259.7163093945047,1,One year,Credit card,Fiber optic,0
CUST-880,58,34.35,1996.5843869586997,0,Month-to-month,Electronic check,DSL,0
CUST-881,28,113.98,3193.525985989922,0,One year,Bank transfer,Fiber optic,0
CUST-882,36,93.29,3368.122899998124,0,Month-to-month,Credit card,None,0
CUST-883,26,36.24,941.1515809537586,1,Month-to-month,Electronic check,Fiber optic,0
CUST-884,8,38.83,299.9728337363813,2,Month-to-month,Electronic check,None,0
CUST-885,58,93.08,5407.681822469747,3,Month-to-month,Credit card,None,0
CUST-886,50,35.62,1770.9273940927983,2,Month-to-month,Electronic check,Fiber optic,0
CUST-887,28,43.46,1234.9686137789295,0,Month-to-month,Electronic check,Fiber optic,0
CUST-888,28,116.33,3262.8476934901514,1,Month-to-month,Credit card,None,1
CUST-889,37,45.53,1678.6210726338466,3,Month-to-month,Electronic check,Fiber optic,0
CUST-890,41,86.16,3543.6465161250626,0,Month-to-month,Mailed check,DSL,0
CUST-891,36,117.86,4242.868109659691,0,One year,Mailed check,None,1
CUST-892,27,57.43,1548.3959443900596,3,One year,Bank transfer,Fiber optic,0
CUST-893,54,21.75,1167.6913062390224,0,Month-to-month,Electronic check,DSL,0
CUST-894,17,44.41,736.1882100046815,0,Two year,Bank transfer,Fiber optic,0
CUST-895,9,103.09,933.8539257036683,1,Month-to-month,Mailed check,Fiber optic,1
CUST-896,33,106.46,3496.8987323818237,3,One year,Mailed check,Fiber optic,0
CUST-897,53,96.85,5125.117056681485,1,One year,Mailed check,Fiber optic,0
CUST-898,20,31.31,630.5284455385028,1,One year,Electronic check,Fiber optic,0
CUST-899,13,99.55,1289.1432359850446,2,Month-to-month,Electronic check,Fiber optic,0
CUST-900,28,111.87,3133.9315187079096,1,Month-to-month,Mailed check,Fiber optic,1
CUST-901,48,80.06,3830.7430468605035,1,Month-to-month,Bank transfer,Fiber optic,1
CUST-902,29,114.09,3305.125406268621,2,Month-to-month,Bank transfer,Fiber optic,1
CUST-903,13,102.68,1336.473857049582,2,Month-to-month,Credit card,Fiber optic,1
CUST-904,46,86.7,3978.685274840643,1,Month-to-month,Mailed check,Fiber optic,0
CUST-905,35,77.72,2737.063634777419,4,Month-to-month,Bank transfer,Fiber optic,1
CUST-906,6,54.86,322.7857608711927,1,Month-to-month,Mailed check,None,0
CUST-907,18,35.93,660.5241678801591,0,One year,Bank transfer,DSL,0
CUST-908,51,80.5,4103.821944552536,1,Two year,Credit card,DSL,0
CUST-909,5,51.81,243.36524433918646,0,Two year,Credit card,Fiber optic,0
CUST-910,47,106.64,5000.710991914043,1,Month-to-month,Mailed check,None,0
CUST-911,25,119.33,2985.010792889314,0,One year,Bank transfer,DSL,0
CUST-912,2,95.24,200.80775752558424,2,Two year,Electronic check,DSL,1
CUST-913,10,29.05,308.19777132625364,2,Month-to-month,Credit card,DSL,0
CUST-914,56,48.87,2738.002187285933,2,Month-to-month,Mailed check,Fiber optic,0
CUST-915,30,30.91,915.5275625250541,1,Two year,Mailed check,DSL,0
CUST-916,50,85.05,4255.284850805448,1,Month-to-month,Bank transfer,Fiber optic,1
CUST-917,59,96.52,5686.4278532663975,0,Month-to-month,Mailed check,Fiber optic,0
CUST-918,45,112.57,5069.571916211945,1,Month-to-month,Credit card,None,0
CUST-919,5,63.82,309.68525447594453,2,Month-to-month,Mailed check,Fiber optic,0
CUST-920,55,110.14,6036.804297628301,2,One year,Mailed check,DSL,0
CUST-921,56,107.79,6049.4085565962,2,One year,Electronic check,Fiber optic,1
CUST-922,33,51.72,1704.4958326865474,2,Month-to-month,Electronic check,None,0
CUST-923,54,106.89,5772.5566033381665,1,Month-to-month,Credit card,Fiber optic,1
CUST-924,1,57.57,67.53701374239522,2,Month-to-month,Bank transfer,None,1
CUST-925,18,49.69,913.2084670933145,4,Month-to-month,Electronic check,None,0
CUST-926,32,84.91,2724.3208065214894,1,Month-to-month,Bank transfer,DSL,1
CUST-927,47,52.84,2484.510016162036,0,Two year,Credit card,Fiber optic,0
CUST-928,49,83.02,4072.6087287611326,3,Month-to-month,Electronic check,DSL,1
CUST-929,11,80.98,887.8321695671337,2,Month-to-month,Bank transfer,Fiber optic,1
CUST-930,21,76.34,1603.5011437848964,2,One year,Electronic check,DSL,0
CUST-931,26,58.04,1510.4886363785918,1,Month-to-month,Credit card,DSL,0
CUST-932,25,74.85,1863.3837474319685,1,One year,Credit card,None,0
CUST-933,22,79.65,1752.511735868779,0,One year,Electronic check,DSL,0
CUST-934,59,74.57,4403.301018525039,2,One year,Bank transfer,None,0
CUST-935,27,64.44,1745.0501689757555,2,Month-to-month,Mailed check,DSL,0
CUST-936,49,21.47,1056.4032378242932,2,Month-to-month,Mailed check,DSL,0
CUST-937,13,78.71,1009.8397478192562,2,Month-to-month,Electronic check,None,0
CUST-938,33,36.84,1228.0125894259966,1,Month-to-month,Bank transfer,Fiber optic,0
CUST-939,34,84.26,2876.302812274538,0,One year,Mailed check,Fiber optic,0
CUST-940,41,95.93,3932.1685159178123,1,One year,Credit card,DSL,0
CUST-941,35,70.04,2455.9550869510545,1,One year,Bank transfer,Fiber optic,0
CUST-942,1,74.24,72.07446232891492,2,Two year,Mailed check,Fiber optic,0
CUST-943,21,115.15,2425.6695766281146,1,One year,Bank transfer,Fiber optic,1
CUST-944,48,104.72,5018.4172815386655,0,Month-to-month,Electronic check,Fiber optic,0
CUST-945,55,111.42,6141.52460595291,1,Month-to-month,Bank transfer,None,0
CUST-946,6,101.38,615.3020761181796,1,One year,Mailed check,Fiber optic,1
CUST-947,28,30.89,872.174337915689,4,Month-to-month,Electronic check,None,1
CUST-948,17,34.9,592.2494712357418,1,Month-to-month,Bank transfer,Fiber optic,0
CUST-949,5,72.66,349.17381495067303,1,Month-to-month,Credit card,Fiber optic,1
CUST-950,31,44.61,1391.7493470012078,0,One year,Mailed check,DSL,0
CUST-951,5,67.67,324.5543866509745,0,Month-to-month,Electronic check,Fiber optic,0
CUST-952,38,59.44,2267.6797266022454,3,One year,Bank transfer,None,0
CUST-953,3,74.94,217.09872783167776,1,One year,Credit card,DSL,0
CUST-954,53,94.69,5002.699513459694,0,Month-to-month,Mailed check,DSL,0
CUST-955,23,91.55,2105.6599970371353,1,Month-to-month,Credit card,DSL,0
CUST-956,37,72.12,2680.2680055053843,0,Month-to-month,Bank transfer,DSL,0
CUST-957,53,102.24,5409.063962515813,1,One year,Bank transfer,None,0
CUST-958,37,63.09,2350.3203462439483,0,One year,Electronic check,None,0
CUST-959,10,109.67,1103.2674054383067,0,Two year,Credit card,Fiber optic,1
CUST-960,10,27.13,272.8675952236588,0,Month-to-month,Electronic check,DSL,0
CUST-961,19,115.47,2189.5737574376085,0,Month-to-month,Mailed check,Fiber optic,0
CUST-962,17,85.47,1449.3310264820518,1,Month-to-month,Electronic check,Fiber optic,0
CUST-963,21,58.01,1222.5116722875089,1,One year,Mailed check,None,0
CUST-964,14,39.72,564.5404085851906,4,Month-to-month,Bank transfer,Fiber optic,0
CUST-965,9,67.92,605.3450378234791,2,Month-to-month,Bank transfer,DSL,0
CUST-966,46,39.46,1807.0948667271523,0,Month-to-month,Credit card,Fiber optic,0
CUST-967,1,36.63,34.491731815781336,2,Month-to-month,Mailed check,None,1
CUST-968,51,81.74,4182.676286758573,2,Month-to-month,Bank transfer,Fiber optic,0
CUST-969,45,72.31,3241.7811165966355,0,Month-to-month,Credit card,Fiber optic,0
CUST-970,13,87.01,1142.554776447428,0,Month-to-month,Credit card,DSL,0
CUST-971,4,112.96,452.2627983159313,2,Month-to-month,Electronic check,Fiber optic,0
CUST-972,1,73.23,56.70260856841386,1,One year,Credit card,Fiber optic,1
CUST-973,49,78.09,3821.7936759843433,2,One year,Bank transfer,DSL,0
CUST-974,40,28.96,1164.496680729403,1,Month-to-month,Electronic check,Fiber optic,0
CUST-975,32,91.76,2954.3381394504077,0,One year,Mailed check,DSL,1
CUST-976,34,59.99,2026.3862727661844,3,Month-to-month,Mailed check,DSL,0
CUST-977,28,117.67,3266.568235239448,1,Month-to-month,Bank transfer,DSL,0
CUST-978,31,102.32,3158.8244718454202,0,Two year,Bank transfer,DSL,0
CUST-979,8,72.25,589.3041550786651,2,One year,Electronic check,Fiber optic,0
CUST-980,39,32.32,1242.5425829293158,0,One year,Electronic check,DSL,0
CUST-981,26,105.94,2769.412538908794,1,Month-to-month,Bank transfer,DSL,0
CUST-982,58,99.98,5810.98808947762,2,Month-to-month,Bank transfer,None,0
CUST-983,34,38.46,1309.5503624206276,0,Two year,Mailed check,Fiber optic,0
CUST-984,54,49.53,2668.3563468965294,2,Month-to-month,Mailed check,Fiber optic,0
CUST-985,54,99.34,5364.912606258172,3,Month-to-month,Mailed check,Fiber optic,1
CUST-986,3,38.52,121.67087352140102,2,One year,Bank transfer,Fiber optic,0
CUST-987,59,111.78,6599.604764647253,2,One year,Credit card,DSL,0
CUST-988,50,62.45,3139.896593732701,1,Two year,Bank transfer,None,0
CUST-989,12,28.7,341.798975501735,0,Month-to-month,Bank transfer,DSL,0
CUST-990,1,101.57,88.56157026377002,0,Two year,Mailed check,Fiber optic,1
CUST-991,54,57.35,3082.127192928679,2,Month-to-month,Bank transfer,DSL,0
CUST-992,44,72.65,3179.8270873194087,2,Month-to-month,Electronic check,Fiber optic,0
CUST-993,5,31.23,158.11278922535607,4,One year,Bank transfer,Fiber optic,1
CUST-994,30,20.26,605.4563129927755,0,Month-to-month,Bank transfer,Fiber optic,0
CUST-995,30,83.8,2514.3265460289426,1,Month-to-month,Bank transfer,DSL,0
CUST-996,59,71.52,4214.309404591938,1,One year,Bank transfer,Fiber optic,0
CUST-997,57,79.35,4511.848331412773,0,Month-to-month,Credit card,None,0
CUST-998,17,99.37,1695.4333588462746,3,Month-to-month,Bank transfer,None,0
CUST-999,48,84.66,4039.0493610015374,0,Month-to-month,Electronic check,DSL,0
CUST-1000,47,37.48,1753.5440443224625,1,Month-to-month,Electronic check,Fiber optic,0
